Date,Close,High,Low,Open,Volume
2000-05-25,0.6549308896064758,0.6953880403273277,0.6454325496007786,0.664195606380819,406750400
2000-05-26,0.6482465267181396,0.6745141257988182,0.6398039281442925,0.6604422263492943,181148800
2000-05-30,0.6571593880653381,0.6613806896717686,0.6135366661877268,0.6576283881761659,713059200
2000-05-31,0.6304224729537964,0.6848338290329536,0.6290153729794099,0.6519997260450907,433507200
2000-06-01,0.6688858270645142,0.6721690269346449,0.6032168195142287,0.6135364210776156,903840000
2000-06-02,0.6946842074394226,0.7486265000490064,0.6679475610380908,0.7035967068148308,792848000
2000-06-05,0.6853029727935791,0.7148538320097496,0.6731072687645528,0.7003129274635321,323668800
2000-06-06,0.6970295906066895,0.7261113961029105,0.6777983375056857,0.6902286151609569,525481600
2000-06-07,0.7247042655944824,0.727987515713872,0.6876480594195866,0.7026588132271914,337019200
2000-06-08,0.7115703821182251,0.7392450831924656,0.6989056315113912,0.7326786338061031,238526400
2000-06-09,0.7186069488525391,0.735023952875836,0.708287345627714,0.7261114498508867,252358400
2000-06-12,0.6843649744987488,0.7237663903135038,0.6820198239053636,0.7232973401542303,290337600
2000-06-13,0.7092254757881165,0.710632576146833,0.661849656742321,0.6843649659324582,351456000
2000-06-14,0.6787362694740295,0.7223589669104384,0.676391069827887,0.7106322672591648,277446400
2000-06-15,0.6932774186134338,0.7007819700045669,0.6679478604804973,0.6848339653611925,248572800
2000-06-16,0.6843649744987488,0.7035970831602724,0.6684169684745053,0.7017200808993217,303564800
2000-06-19,0.7251731753349304,0.7345547255570612,0.6740450768589145,0.6796743276415962,394004800
2000-06-20,0.759884238243103,0.7800535870845131,0.7383069879887898,0.7392450378145535,501390400
2000-06-21,0.834934651851654,0.8546349475265385,0.755193766130616,0.7580080153533021,490000000
2000-06-22,0.8067904114723206,0.8649549278451814,0.8039762111089377,0.8368111706594077,467712000
2000-06-23,0.7758324146270752,0.8199241733978193,0.7626986118374601,0.8072594206788386,204965600
2000-06-26,0.8124195337295532,0.8218010852302698,0.7823996811800292,0.7880280810048126,185354400
2000-06-27,0.7767707109451294,0.833058186579864,0.7748945602902436,0.8072596245557304,203470400
2000-06-28,0.8171095848083496,0.8311814309494646,0.7730178469942165,0.800223539783968,286428800
2000-06-29,0.7692659497261047,0.8096054073785944,0.7664508978328414,0.7964716048351659,203660800
2000-06-30,0.7861517667770386,0.824615112854079,0.7758321674954458,0.7927182652683175,323097600
2000-07-03,0.8002238273620605,0.8152337284912511,0.7823996762367829,0.7823996762367829,70828800
2000-07-05,0.7748943567276001,0.8283676173834728,0.7617605540712001,0.7992858118783739,265216000
2000-07-06,0.7777082920074463,0.7945951908593754,0.7448742474641075,0.7880278909563602,309545600
2000-07-07,0.8171095848083496,0.8227388342996649,0.7823993950641924,0.7894348922723587,263603200
2000-07-10,0.8574495315551758,0.8743364373127273,0.8067904175300254,0.8119506700278589,397796000
2000-07-11,0.8546352982521057,0.8893463067993279,0.8321199424912826,0.8555732982088345,357896000
2000-07-12,0.8837168216705322,0.8846548213269276,0.8461915246592642,0.8724591223439254,225433600
2000-07-13,0.8480685949325562,0.9099844933188995,0.8218009951128596,0.8780884942916211,445659200
2000-07-14,0.865892767906189,0.8855930686380652,0.8536970668925948,0.8574493667517359,190276800
2000-07-17,0.8752743005752563,0.8827787995015299,0.857449299447035,0.8743362006333689,260002400
2000-07-18,0.859325647354126,0.8837171547154474,0.8536972464828559,0.8780887538441774,318404800
2000-07-19,0.7908424139022827,0.8527591311135257,0.7767705602489607,0.8283676742872098,457872800
2000-07-20,0.8274293541908264,0.8565111522038716,0.8124194052392637,0.8255532045121339,465572800
2000-07-21,0.8039761781692505,0.8349349861752248,0.7945954772746545,0.815937405999537,196235200
2000-07-24,0.7308025360107422,0.7936564920090168,0.7129775327966744,0.7889661420551372,412171200
2000-07-25,0.7514410018920898,0.7598844547591844,0.7364310480692263,0.7551941040909901,211607200
2000-07-26,0.7514410018920898,0.7692660078208086,0.7392452484498461,0.7481577514142054,210470400
2000-07-27,0.7805228233337402,0.7992858796918217,0.748626814930204,0.7505029652514077,294985600
2000-07-28,0.7251731753349304,0.7880279736066309,0.7035967771882636,0.7847447241224803,237893600
2000-07-31,0.7626983523368835,0.7748941009372285,0.7317404569903541,0.7378378553266134,155299200
2000-08-01,0.7401832342147827,0.7678579371972637,0.73924513416528,0.7551939873407902,137284000
2000-08-02,0.7092254757881165,0.7495649413149926,0.7082874255828023,0.7354930860024912,162355200
2000-08-03,0.7204829454421997,0.7214210455082031,0.6641954885391477,0.6838957402296513,339897600
2000-08-04,0.7111013531684875,0.7692658044166608,0.6951533534694428,0.7425291543183453,263121600
2000-08-07,0.7195447683334351,0.7364308170451029,0.7082871186173337,0.7186067185346635,187348000
2000-08-08,0.7017199993133545,0.7204830556341046,0.6951535483544345,0.7195450055261119,176674400
2000-08-09,0.7129775881767273,0.7270494908564974,0.7092253379830562,0.722359140538298,379640800
2000-08-10,0.7139156460762024,0.727049447854636,0.7111014460720267,0.7204829477772411,251714400
2000-08-11,0.7157928347587585,0.7204831863526718,0.6838959689063281,0.7031280788211338,238056000
2000-08-14,0.7064110636711121,0.7157925649465673,0.6951534124449922,0.7143846633853306,156660000
2000-08-15,0.7007817625999451,0.7195448139244366,0.6979675629238515,0.7092252133532476,114200800
2000-08-16,0.7279874086380005,0.735492809488612,0.702658709876786,0.703596809830905,143673600
2000-08-17,0.7720798850059509,0.7870898325455953,0.7251730912613908,0.7261111409617649,270900000
2000-08-18,0.7505029439926147,0.7777086008732554,0.7486267937245551,0.7711421500872725,190176000
2000-08-21,0.7580083012580872,0.7739563040522827,0.7448744986465727,0.7542551492216829,134467200
2000-08-22,0.7758324146270752,0.7927185177788021,0.7561321613559869,0.7598844116166171,276802400
2000-08-23,0.8152338266372681,0.8218011789747438,0.7664509156230244,0.7725492178877708,236863200
2000-08-24,0.8422049283981323,0.8499448049880453,0.8011618985523007,0.8206276751495475,310766400
2000-08-25,0.8527589440345764,0.8630785449436481,0.8461916428841346,0.8480686444884995,334460000
2000-08-28,0.8715211749076843,0.8855930760704226,0.8565112739245009,0.8593254737917375,359004800
2000-08-29,0.8884078860282898,0.8921600844838223,0.8658924908309058,0.868706689774014,267030400
2000-08-30,0.8930983543395996,0.9006037547096639,0.8811371297771771,0.8855929539695353,285392800
2000-08-31,0.9146759510040283,0.923118552183736,0.8846551413969975,0.885124191496365,419596800
2000-09-01,0.9522008299827576,0.9550150293965326,0.9174898320718599,0.9203040314856349,256872000
2000-09-05,0.9371899962425232,0.9625195937179826,0.9343757969288894,0.9404741473019622,298642400
2000-09-06,0.8771506547927856,0.9362523711233595,0.866831051422712,0.9212423668857028,355404000
2000-09-07,0.9306238889694214,0.9390672911738763,0.8743363779940291,0.887470180656435,217464800
2000-09-08,0.8837168216705322,0.9249943177132479,0.8780884229204277,0.9249943177132479,195518400
2000-09-11,0.8771506547927856,0.9062324628510171,0.872459452301435,0.8809029554462579,187381600
2000-09-12,0.8668306469917297,0.9015417415605154,0.8555729486599692,0.8607331988507942,187997600
2000-09-13,0.8705829381942749,0.8930982344557256,0.851820742425811,0.851820742425811,305984000
2000-09-14,0.8534626960754395,0.8949746789559441,0.8527590708765109,0.8790266761382476,426552000
2000-09-15,0.8290711641311646,0.8733982475955054,0.8142957368509409,0.8668309456800338,394514400
2000-09-18,0.9104537963867188,0.911860846478294,0.8264915742454323,0.8293057746315521,424536000
2000-09-19,0.8996655941009521,0.9081081919688854,0.8790263957952171,0.8968505931882009,271510400
2000-09-20,0.9163169860839844,0.9221798580425932,0.8790261744618315,0.8916909197997316,227388000
2000-09-21,0.8508832454681396,0.8949749678364194,0.8293059835868907,0.8780889596412806,510490400
2000-09-22,0.7833379507064819,0.7870902517091867,0.7505030373150142,0.7551941901414924,726700800
2000-09-25,0.8030379414558411,0.833057790608218,0.7814614927087732,0.7917802412536638,435551200
2000-09-26,0.7720798850059509,0.8218008779530966,0.7711418353055769,0.8002236305830281,290936800
2000-09-27,0.7345549464225769,0.7917804610166577,0.7242353432884268,0.7767705573251237,402259200
2000-09-28,0.8030379414558411,0.8077290924364038,0.7223589925098409,0.740183141730692,979585600
2000-09-29,0.38650867342948914,0.4352916333288328,0.38088027310300476,0.42309588082862676,7421640800
2000-10-02,0.3639940917491913,0.4015193635393731,0.35273644257515724,0.4005812887350365,2424788800
2000-10-03,0.33491235971450806,0.37525183868319095,0.3330353830679556,0.37431376369709185,2038120000
2000-10-04,0.3546127378940582,0.35648886335543173,0.32834512767968355,0.3358505313520052,1466024000
2000-10-05,0.33115923404693604,0.3677464382270487,0.3302211590581425,0.35273651193494804,873006400
2000-10-06,0.3330354392528534,0.3442930925074107,0.3152112850385357,0.3405408169807228,612656800
2000-10-09,0.32646888494491577,0.3433549349090824,0.3170873341304943,0.33960268533420984,597564800
2000-10-10,0.31333503127098083,0.3367884033039132,0.30770575603946265,0.3245926799076667,691101600
2000-10-11,0.29457196593284607,0.3152111643525275,0.2870674428034958,0.30207736583783884,1198422400
2000-10-12,0.30020129680633545,0.3123970227900456,0.2926958955140707,0.30489162149778093,1191064000
2000-10-13,0.33115923404693604,0.33209730903572954,0.30020130647394105,0.30395355632763904,1247752800
2000-10-16,0.3227165937423706,0.34898419317167484,0.3208395922755824,0.3349123185861224,820176000
2000-10-17,0.30207738280296326,0.329283056145446,0.29551090903929067,0.3255307818446711,601720000
2000-10-18,0.30207738280296326,0.3161492568931432,0.2814381832241531,0.29175778301355815,834265600
2000-10-19,0.2842532694339752,0.297387070304453,0.27487174332657854,0.28753651924569756,1506724800
2000-10-20,0.29269593954086304,0.30582974245872,0.2842533137451571,0.2861294639445322,791263200
2000-10-23,0.30582964420318604,0.30864469527229643,0.2917577707065879,0.3041880195688316,551292000
2000-10-24,0.2833152711391449,0.31333515311151605,0.2823771960148133,0.31052092773852125,804451200
2000-10-25,0.27768605947494507,0.2880056648592755,0.27674800917922415,0.286129539217086,663969600
2000-10-26,0.27768605947494507,0.283315338228428,0.26267612745976726,0.2823772628819595,721851200
2000-10-27,0.278624027967453,0.2880055544074441,0.2683044265407507,0.2833152295753639,744503200
2000-10-30,0.2898816466331482,0.2992631712042329,0.2814381718111665,0.287067447284373,639189600
2000-10-31,0.29363399744033813,0.3039535744546421,0.28894364726738825,0.2964490492489577,885880800
2000-11-01,0.307705819606781,0.3133350960012216,0.29175781892841096,0.29175781892841096,575366400
2000-11-02,0.33491235971450806,0.33678848463596833,0.31614930684676923,0.31708735678213035,590693600
2000-11-03,0.3339734375476837,0.34523111410693424,0.32928311265484295,0.34523111410693424,515821600
2000-11-06,0.32177841663360596,0.33960255998880345,0.3133349689054363,0.3367883362702589,393478400
2000-11-07,0.31990155577659607,0.3274069316291164,0.3123970065983629,0.3227166071807726,301963200
2000-11-08,0.30113938450813293,0.32177858933297765,0.2973871092536117,0.32083966253148816,422088800
2000-11-09,0.3030155301094055,0.30770585531905204,0.2861294525178886,0.29832517984901896,476834400
2000-11-10,0.28612926602363586,0.29832498540580105,0.28612926602363586,0.2905850883515509,422251200
2000-11-13,0.29081976413726807,0.3002013159447942,0.27393371238559144,0.28143823738048074,431816000
2000-11-14,0.303953617811203,0.3077058934746472,0.2936340393248934,0.2992632920199551,409001600
2000-11-15,0.2983251214027405,0.30301547074421864,0.28894359604552483,0.30067029607347956,282357600
2000-11-16,0.2851913571357727,0.29738708359795724,0.283315232195736,0.29269590699739584,239372000
2000-11-17,0.27768605947494507,0.288943740205744,0.2739338081905662,0.2880056648592755,446180000
2000-11-20,0.2842532694339752,0.2926958939135919,0.2739336934238611,0.27909306809175544,408066400
2000-11-21,0.2823771834373474,0.2926959341931586,0.2814382566296192,0.28800558383115693,301952000
2000-11-22,0.27768605947494507,0.28706761456355456,0.27580993383275565,0.2823772628819595,280532000
2000-11-24,0.2898816466331482,0.2926958459819234,0.2823770983359256,0.28308064817311945,160932800
2000-11-27,0.28050023317337036,0.299263289747932,0.27768600765909557,0.29832521457650707,258792800
2000-11-28,0.2706504762172699,0.2851913787442964,0.26924337614294397,0.28050020178829155,269124800
2000-11-29,0.2636139690876007,0.2748716147866878,0.25892362156444093,0.2715883915610563,492150400
2000-11-30,0.24766619503498077,0.25517072264207463,0.24203691629080792,0.2504803960189844,809597600
2000-12-01,0.2561095654964447,0.26267604065012895,0.25235643867623875,0.25517063873485496,385705600
2000-12-04,0.25048017501831055,0.25798554772877164,0.24672790200005051,0.25798554772877164,371520800
2000-12-05,0.25517064332962036,0.261737970326698,0.24578996794840546,0.25423259332701675,613978400
2000-12-06,0.2148311883211136,0.2251507655166027,0.21014083806581324,0.2195223652508343,1374464000
2000-12-07,0.2148311883211136,0.22327464044492656,0.21014083806581324,0.2167081651179501,408917600
2000-12-08,0.22608880698680878,0.22984193334844305,0.21670813292067587,0.22233653235020837,435624000
2000-12-11,0.22796498239040375,0.23078003414583353,0.22327463230607694,0.22796498239040375,332511200
2000-12-12,0.23078002035617828,0.24016069491357517,0.22515074385607162,0.2289030186891779,386260000
2000-12-13,0.22515076398849487,0.23359424110574165,0.2232746389295521,0.23359424110574165,344887200
2000-12-14,0.21670809388160706,0.22890296546565045,0.21670809388160706,0.22561974140679453,263317600
2000-12-15,0.2110789567232132,0.22046048584589278,0.2101408814682553,0.21858433533597701,513945600
2000-12-18,0.2138931006193161,0.21952235227756908,0.2092027631665739,0.2185842772717991,325808000
2000-12-19,0.21014082431793213,0.22890302573534882,0.21014082431793213,0.21576922421547806,374007200
2000-12-20,0.2157692164182663,0.219522342956355,0.20451240450459054,0.206857579394067,565331200
2000-12-21,0.2110789567232132,0.22515081201919185,0.20826474348371213,0.21389315743734166,366844800
2000-12-22,0.22515076398849487,0.22515076398849487,0.21201696169852124,0.21201696169852124,318052000
2000-12-26,0.22046038508415222,0.22515070911373183,0.21389305967720673,0.22327458451204674,216815200
2000-12-27,0.22233650088310242,0.22233650088310242,0.21295497641969524,0.21530015086700188,325466400
2000-12-28,0.22233650088310242,0.22421265046124084,0.21483112599783366,0.21576917573617013,305177600
2000-12-29,0.2232745885848999,0.22515071322080826,0.2176461896264407,0.2204603891056703,630336000
2001-01-02,0.2232745885848999,0.22890298754335914,0.21858423941902777,0.2232745885848999,452312000
2001-01-03,0.24578996002674103,0.2504803100915512,0.21670815631673565,0.21764623133984548,817073600
2001-01-04,0.2561095654964447,0.2776859677047998,0.25235643867623875,0.27229209260936516,739396000
2001-01-05,0.24578996002674103,0.26079991191866814,0.24109878328754408,0.25423258513325153,412356000
2001-01-08,0.24860422313213348,0.2549361998315288,0.239222693947432,0.25423264964834547,373699200
2001-01-09,0.2579857409000397,0.2647867424036734,0.24860421213050451,0.25235648795834575,588929600
2001-01-10,0.24860422313213348,0.2551706998587597,0.2410988444697511,0.2504803736544526,580781600
2001-01-11,0.27018144726753235,0.27768597253753485,0.24391384274536862,0.24391384274536862,803734400
2001-01-12,0.2579857409000397,0.27018149532851393,0.2561096155114912,0.26830449316391697,423376800
2001-01-16,0.2570475935935974,0.27393366763761656,0.25517059213831383,0.26173791781788086,306118400
2001-01-17,0.25235646963119507,0.26361414802244465,0.2476661439750822,0.26361414802244465,840873600
2001-01-18,0.28050023317337036,0.2814382832940523,0.264552203736858,0.2673664292511328,1227010400
2001-01-19,0.29269593954086304,0.2936340146405506,0.2805002117226936,0.2917578644411755,776664000
2001-01-22,0.28894373774528503,0.29457213967467316,0.27674800682261624,0.286129536780591,519327200
2001-01-23,0.307705819606781,0.31427314590383704,0.28612941930976993,0.289881694072443,879530400
2001-01-24,0.307705819606781,0.310520871141164,0.29363396883511605,0.3095828212385486,717091200
2001-01-25,0.2992631494998932,0.3086446733905741,0.2964489503552204,0.3086446733905741,489708800
2001-01-26,0.29363399744033813,0.29738709924295603,0.28612944718391414,0.29269592239560027,482820800
2001-01-29,0.3255307972431183,0.32646887212536885,0.2936339465789564,0.2936339465789564,855528800
2001-01-30,0.32646888494491577,0.33022113451978835,0.3133350845556217,0.323654660187657,692423200
2001-01-31,0.3245927691459656,0.33772657091256825,0.321778569144325,0.3227166441617848,730704800
2001-02-01,0.3170873522758484,0.32271662878679697,0.3077058259753044,0.3105208775679499,369695200
2001-02-02,0.30958282947540283,0.32928310544059747,0.3077058277936952,0.3170873541496794,427341600
2001-02-05,0.3030155301094055,0.3086447821064387,0.29644905477530836,0.30770585531905204,286115200
2001-02-06,0.3170873522758484,0.3210741521220578,0.3002013013453758,0.30254645120118856,462711200
2001-02-07,0.31145891547203064,0.3133350651942736,0.29738704103316826,0.3100518157057157,393887200
2001-02-08,0.31145891547203064,0.3161492647269034,0.3030154651491625,0.30864471593940085,604128000
2001-02-09,0.2870674431324005,0.31239696540560535,0.28050011800507685,0.30770576480008566,590083200
2001-02-12,0.2955109775066376,0.3002013277320035,0.28237717521134603,0.28612945038149074,274120000
2001-02-13,0.2870674431324005,0.30676771506455,0.2851912935598639,0.29926316687586874,237070400
2001-02-14,0.29269593954086304,0.29457206468949715,0.27768598642363096,0.2880055890931663,309120000
2001-02-15,0.30113938450813293,0.30864478674234946,0.2955109841517213,0.2955109841517213,311416000
2001-02-16,0.2851913571357727,0.29269590699739584,0.2814382304798605,0.2851913571357727,263911200
2001-02-20,0.27487173676490784,0.29175781199536643,0.27299561195352223,0.28800553732185874,314893600
2001-02-21,0.2833152711391449,0.2992632747242912,0.2739337433228364,0.2739337433228364,390258400
2001-02-22,0.2823771834373474,0.2908197840280617,0.27018145584200015,0.2861294587168006,431961600
2001-02-23,0.2823771834373474,0.28331525851989586,0.27393373112145336,0.2795621315152629,293865600
2001-02-26,0.29269593954086304,0.29551099151438004,0.2786240615233185,0.2861294639445322,206438400
2001-02-27,0.29081976413726807,0.2917578391556563,0.2805001874128314,0.2894126641350551,348516000
2001-02-28,0.2739337980747223,0.2917579304203474,0.2720576474510678,0.2908198551085202,508233600
2001-03-01,0.28143835067749023,0.28143835067749023,0.2579857894066728,0.26736649326541323,330461600
2001-03-02,0.28894373774528503,0.30676789564808943,0.27393380585792215,0.27487185614565524,406201600
2001-03-05,0.30582964420318604,0.3077057687490675,0.28894357136239923,0.2908196959082807,324172800
2001-03-06,0.3227165937423706,0.3311591924282685,0.31052084384788387,0.3109898938087015,731802400
2001-03-07,0.31896355748176575,0.3245928099172437,0.3114590065009374,0.3199016326170548,419540800
2001-03-08,0.31239694356918335,0.3170872670712079,0.3067676936216103,0.3105207941277888,204859200
2001-03-09,0.303953617811203,0.31052094568481153,0.30020136719850193,0.3095828955570078,299135200
2001-03-12,0.2795620858669281,0.29832513760008555,0.2720575365334031,0.2955109378626978,391020000
2001-03-13,0.29363399744033813,0.29363399744033813,0.2729956450353965,0.28331524710044004,443329600
2001-03-14,0.3067677319049835,0.30770578169201473,0.2767478591031879,0.27768590889021905,477775200
2001-03-15,0.2955109775066376,0.3208396553168446,0.2955109775066376,0.313335130027295,529317600
2001-03-16,0.29457196593284607,0.3048915651426868,0.2833151687134543,0.2851912932331087,470316000
2001-03-19,0.30864474177360535,0.30958281671324567,0.29269588960330395,0.2964490160361784,356008800
2001-03-20,0.2955109775066376,0.3142731800317763,0.2955109775066376,0.31098995491461207,499206400
2001-03-21,0.30207738280296326,0.3133350574302456,0.2908197081756809,0.2969180087707395,371375200
2001-03-22,0.3245927691459656,0.3264689191808852,0.3030155156493205,0.3058297156509611,723301600
2001-03-23,0.34523114562034607,0.35367459795374195,0.33022119274624046,0.33115926783073335,944888000
2001-03-26,0.32691940665245056,0.3564887180874897,0.3171621453673292,0.3471828459964546,734451200
2001-03-27,0.3432801365852356,0.3459817082067132,0.3287198970396751,0.3293209143085309,543821600
2001-03-28,0.3327730894088745,0.3377265215812231,0.32271659702292305,0.33142230366628145,584662400
2001-03-29,0.33817628026008606,0.35198587574654605,0.32271664271490264,0.326768975465698,613065600
2001-03-30,0.3312719166278839,0.34102832825024976,0.32031432200804866,0.338477210959399,400349600
2001-04-02,0.3240673542022705,0.34012800662305076,0.3212153280324817,0.3315719030629495,340911200
2001-04-03,0.303803950548172,0.321215365687238,0.3021522301480915,0.3206152001098493,368687200
2001-04-04,0.29269593954086304,0.30395359225934493,0.28143826177164016,0.2965986696395525,685484800
2001-04-05,0.31326034665107727,0.33772663106389295,0.3002013691155097,0.309207161435094,446762400
2001-04-06,0.3090575039386749,0.3158114341984657,0.2987000746988375,0.31220961361806077,324889600
2001-04-09,0.3083067834377289,0.32031422593129444,0.3011014662166748,0.3105578172353178,266582400
2001-04-10,0.33082130551338196,0.3407281954803595,0.3119086506774541,0.3137099739962532,457374400
2001-04-11,0.3272196054458618,0.34523119050591733,0.3194141193093347,0.3449311076448562,334096000
2001-04-12,0.3365252912044525,0.3455310786597057,0.3174629884843006,0.32151534483693983,298933600
2001-04-16,0.3218154311180115,0.33622521226230373,0.3131097262576303,0.3315718387490264,285224800
2001-04-17,0.30620551109313965,0.31836341358551656,0.29419721164216023,0.31821295881883316,685199200
2001-04-18,0.34207892417907715,0.3614421383306662,0.31641231947572146,0.3237672646233809,1100842400
2001-04-19,0.38605889678001404,0.3865085825130329,0.354237700407563,0.3835069534170613,1873670400
2001-04-20,0.37585192918777466,0.38470811541617006,0.3692476286511993,0.37420106072219184,693403200
2001-04-23,0.3639940917491913,0.37525176597395854,0.3602409658576508,0.36534487738220434,541525600
2001-04-24,0.3606915771961212,0.37149869039813305,0.35288609334836823,0.36519447214076733,377137600
2001-04-25,0.37104907631874084,0.373150482952426,0.35378728563503553,0.36339324357501235,330780800
2001-04-26,0.3705984652042389,0.3917621804828567,0.3704480104711631,0.3778029322303696,799696800
2001-04-27,0.3932635188102722,0.3946143050460852,0.37149880586694284,0.3782535637205706,453012000
2001-04-30,0.3826066851615906,0.4070729595868618,0.3732999620618458,0.4007687171510014,494776800
2001-05-01,0.38921114802360535,0.3977664028097615,0.37825355198141336,0.3814056870427486,427252000
2001-05-02,0.3991170823574066,0.4007687776415203,0.38665910040966234,0.3953648076353886,368524800
2001-05-03,0.3746508061885834,0.39401402385247614,0.3711986142254472,0.3898112116061676,301543200
2001-05-04,0.38650867342948914,0.388009939243829,0.35964092780297474,0.36384374060151015,281052800
2001-05-07,0.3746508061885834,0.38665910242143625,0.3728494828438339,0.384557696298282,276550400
2001-05-08,0.36879706382751465,0.38200566392073493,0.35949119255142375,0.3805052753296355,315436800
2001-05-09,0.3599410653114319,0.3684971469546734,0.35528854091644024,0.3623425548934238,324889600
2001-05-10,0.34523114562034607,0.3677464757433547,0.3444805252280117,0.3633932081375916,288976800
2001-05-11,0.34298014640808105,0.35258610439969,0.34162936023266893,0.3453816359059833,203044800
2001-05-14,0.3495844304561615,0.35543811246066426,0.3414788871636675,0.34358029369599996,309220800
2001-05-15,0.3479333817958832,0.3827562247240032,0.3458319763490042,0.35078458061031487,237025600
